Channel ,Time_Hours,Current_mA,CurrentDensity_mA/cm^2,Time_Since_Inoc_hrs
1_prime1092,145.80,0.715393,0.0237,131.68
1_prime1092,145.82,0.715801,0.0237,131.70
1_prime1092,145.84,0.717511,0.0237,131.72
1_prime1092,145.86,0.718732,0.0238,131.74
1_prime1092,145.88,0.717526,0.0237,131.76
1_prime1092,145.90,0.715944,0.0237,131.78
1_prime1092,145.93,0.715179,0.0237,131.80
1_prime1092,145.95,0.716180,0.0237,131.82
1_prime1092,145.97,0.716972,0.0237,131.84
1_prime1092,145.99,0.717848,0.0237,131.86
1_prime1092,146.01,0.718890,0.0238,131.88
1_prime1092,146.03,0.719732,0.0238,131.90
1_prime1092,146.05,0.718675,0.0238,131.93
1_prime1092,146.07,0.717800,0.0237,131.95
1_prime1092,146.09,0.718610,0.0238,131.97
1_prime1092,146.11,0.717228,0.0237,131.99
1_prime1092,146.13,0.717840,0.0237,132.01
1_prime1092,146.15,0.718848,0.0238,132.03
1_prime1092,146.18,0.719082,0.0238,132.05
1_prime1092,146.20,0.719539,0.0238,132.07
1_prime1092,146.22,0.719188,0.0238,132.09
1_prime1092,146.24,0.717919,0.0237,132.11
1_prime1092,146.26,0.720426,0.0238,132.13
1_prime1092,146.28,0.720324,0.0238,132.15
1_prime1092,146.30,0.721768,0.0239,132.18
1_prime1092,146.32,0.719814,0.0238,132.20
1_prime1092,146.34,0.720160,0.0238,132.22
1_prime1092,146.36,0.719568,0.0238,132.24
1_prime1092,146.38,0.718958,0.0238,132.26
1_prime1092,146.40,0.719908,0.0238,132.28
1_prime1092,146.43,0.719996,0.0238,132.30
1_prime1092,146.45,0.720613,0.0238,132.32
1_prime1092,146.47,0.721927,0.0239,132.34
1_prime1092,146.49,0.719983,0.0238,132.36
1_prime1092,146.51,0.719569,0.0238,132.38
1_prime1092,146.53,0.719325,0.0238,132.40
1_prime1092,146.55,0.719722,0.0238,132.43
1_prime1092,146.57,0.720012,0.0238,132.45
1_prime1092,146.59,0.720325,0.0238,132.47
1_prime1092,146.61,0.719221,0.0238,132.49
1_prime1092,146.63,0.717925,0.0237,132.51
1_prime1092,146.65,0.717308,0.0237,132.53
1_prime1092,146.68,0.718053,0.0238,132.55
1_prime1092,146.70,0.719599,0.0238,132.57
1_prime1092,146.72,0.720020,0.0238,132.59
1_prime1092,146.74,0.720337,0.0238,132.61
1_prime1092,146.76,0.720404,0.0238,132.63
1_prime1092,146.78,0.721541,0.0239,132.65
1_prime1092,146.80,0.721163,0.0239,132.68
1_prime1092,146.82,0.719635,0.0238,132.70
1_prime1092,146.84,0.720552,0.0238,132.72
1_prime1092,146.86,0.719951,0.0238,132.74
1_prime1092,146.88,0.720561,0.0238,132.76
1_prime1092,146.90,0.720575,0.0238,132.78
1_prime1092,146.93,0.720808,0.0238,132.80
1_prime1092,146.95,0.720951,0.0238,132.82
1_prime1092,146.97,0.721599,0.0239,132.84
1_prime1092,146.99,0.721780,0.0239,132.86
1_prime1092,147.01,0.723643,0.0239,132.88
1_prime1092,147.03,0.722102,0.0239,132.90
1_prime1092,147.05,0.720649,0.0238,132.93
1_prime1092,147.07,0.719729,0.0238,132.95
1_prime1092,147.09,0.720438,0.0238,132.97
1_prime1092,147.11,0.722230,0.0239,132.99
1_prime1092,147.13,0.723043,0.0239,133.01
1_prime1092,147.15,0.723225,0.0239,133.03
1_prime1092,147.18,0.722688,0.0239,133.05
1_prime1092,147.20,0.721738,0.0239,133.07
1_prime1092,147.22,0.720604,0.0238,133.09
1_prime1092,147.24,0.722451,0.0239,133.11
1_prime1092,147.26,0.721593,0.0239,133.13
1_prime1092,147.28,0.721015,0.0238,133.15
1_prime1092,147.30,0.720486,0.0238,133.18
1_prime1092,147.32,0.720718,0.0238,133.20
1_prime1092,147.34,0.720404,0.0238,133.22
1_prime1092,147.36,0.721039,0.0238,133.24
1_prime1092,147.38,0.720233,0.0238,133.26
1_prime1092,147.40,0.721497,0.0239,133.28
1_prime1092,147.43,0.722125,0.0239,133.30
1_prime1092,147.45,0.721683,0.0239,133.32
1_prime1092,147.47,0.720126,0.0238,133.34
1_prime1092,147.49,0.720849,0.0238,133.36
1_prime1092,147.51,0.722702,0.0239,133.38
1_prime1092,147.53,0.721177,0.0239,133.40
1_prime1092,147.55,0.722410,0.0239,133.43
1_prime1092,147.57,0.721056,0.0238,133.45
1_prime1092,147.59,0.722532,0.0239,133.47
1_prime1092,147.61,0.723497,0.0239,133.49
1_prime1092,147.63,0.724732,0.0240,133.51
1_prime1092,147.65,0.724083,0.0240,133.53
1_prime1092,147.68,0.721102,0.0239,133.55
1_prime1092,147.70,0.720917,0.0238,133.57
1_prime1092,147.72,0.721640,0.0239,133.59
1_prime1092,147.74,0.723622,0.0239,133.61
1_prime1092,147.76,0.722935,0.0239,133.63
1_prime1092,147.78,0.724245,0.0240,133.65
1_prime1092,147.80,0.722891,0.0239,133.68
1_prime1092,147.82,0.721599,0.0239,133.70
1_prime1092,147.84,0.721384,0.0239,133.72
1_prime1092,147.86,0.722588,0.0239,133.74
1_prime1092,147.88,0.721660,0.0239,133.76
1_prime1092,147.90,0.722637,0.0239,133.78
1_prime1092,147.93,0.720970,0.0238,133.80
1_prime1092,147.95,0.721714,0.0239,133.82
1_prime1092,147.97,0.722941,0.0239,133.84
1_prime1092,147.99,0.723113,0.0239,133.86
1_prime1092,148.01,0.723262,0.0239,133.88
1_prime1092,148.03,0.722617,0.0239,133.90
1_prime1092,148.05,0.724582,0.0240,133.93
1_prime1092,148.07,0.722972,0.0239,133.95
1_prime1092,148.09,0.724160,0.0240,133.97
1_prime1092,148.11,0.723680,0.0239,133.99
1_prime1092,148.13,0.724058,0.0239,134.01
1_prime1092,148.15,0.725768,0.0240,134.03
1_prime1092,148.18,0.724789,0.0240,134.05
1_prime1092,148.20,0.722344,0.0239,134.07
1_prime1092,148.22,0.723094,0.0239,134.09
1_prime1092,148.24,0.723181,0.0239,134.11
1_prime1092,148.26,0.725831,0.0240,134.13
1_prime1092,148.28,0.726445,0.0240,134.15
1_prime1092,148.30,0.724642,0.0240,134.18
1_prime1092,148.32,0.725153,0.0240,134.20
1_prime1092,148.34,0.722823,0.0239,134.22
1_prime1092,148.36,0.722805,0.0239,134.24
1_prime1092,148.38,0.724993,0.0240,134.26
1_prime1092,148.40,0.723622,0.0239,134.28
1_prime1092,148.43,0.724636,0.0240,134.30
1_prime1092,148.45,0.723364,0.0239,134.32
1_prime1092,148.47,0.724471,0.0240,134.34
1_prime1092,148.49,0.724895,0.0240,134.36
1_prime1092,148.51,0.724537,0.0240,134.38
1_prime1092,148.53,0.726051,0.0240,134.40
1_prime1092,148.55,0.724993,0.0240,134.43
1_prime1092,148.57,0.724332,0.0240,134.45
1_prime1092,148.59,0.725679,0.0240,134.47
1_prime1092,148.61,0.725645,0.0240,134.49
1_prime1092,148.63,0.726546,0.0240,134.51
1_prime1092,148.65,0.725985,0.0240,134.53
1_prime1092,148.68,0.726341,0.0240,134.55
1_prime1092,148.70,0.724735,0.0240,134.57
1_prime1092,148.72,0.722139,0.0239,134.59
1_prime1092,148.74,0.721436,0.0239,134.61
1_prime1092,148.76,0.722043,0.0239,134.63
1_prime1092,148.78,0.725441,0.0240,134.65
1_prime1092,148.80,0.725933,0.0240,134.68
1_prime1092,148.82,0.725112,0.0240,134.70
1_prime1092,148.84,0.724545,0.0240,134.72
1_prime1092,148.86,0.725061,0.0240,134.74
1_prime1092,148.88,0.725035,0.0240,134.76
1_prime1092,148.90,0.725625,0.0240,134.78
1_prime1092,148.93,0.724643,0.0240,134.80
1_prime1092,148.95,0.725037,0.0240,134.82
1_prime1092,148.97,0.725267,0.0240,134.84
1_prime1092,148.99,0.726159,0.0240,134.86
1_prime1092,149.01,0.726648,0.0240,134.88
1_prime1092,149.03,0.726765,0.0240,134.90
1_prime1092,149.05,0.727742,0.0241,134.93
1_prime1092,149.07,0.726365,0.0240,134.95
1_prime1092,149.09,0.725816,0.0240,134.97
1_prime1092,149.11,0.726990,0.0240,134.99
1_prime1092,149.13,0.728709,0.0241,135.01
1_prime1092,149.15,0.728106,0.0241,135.03
1_prime1092,149.18,0.726348,0.0240,135.05
1_prime1092,149.20,0.727330,0.0241,135.07
1_prime1092,149.22,0.726904,0.0240,135.09
1_prime1092,149.24,0.725533,0.0240,135.11
1_prime1092,149.26,0.726247,0.0240,135.13
1_prime1092,149.28,0.726189,0.0240,135.15
1_prime1092,149.30,0.726481,0.0240,135.18
1_prime1092,149.32,0.726695,0.0240,135.20
1_prime1092,149.34,0.725278,0.0240,135.22
1_prime1092,149.36,0.727121,0.0241,135.24
1_prime1092,149.38,0.726691,0.0240,135.26
1_prime1092,149.40,0.726102,0.0240,135.28
1_prime1092,149.43,0.725980,0.0240,135.30
1_prime1092,149.45,0.723967,0.0239,135.32
1_prime1092,149.47,0.725301,0.0240,135.34
1_prime1092,149.49,0.725068,0.0240,135.36
1_prime1092,149.51,0.726834,0.0240,135.38
1_prime1092,149.53,0.726872,0.0240,135.40
1_prime1092,149.55,0.726097,0.0240,135.43
1_prime1092,149.57,0.726909,0.0240,135.45
1_prime1092,149.59,0.724846,0.0240,135.47
1_prime1092,149.61,0.725954,0.0240,135.49
1_prime1092,149.63,0.726327,0.0240,135.51
1_prime1092,149.65,0.726430,0.0240,135.53
1_prime1092,149.68,0.724827,0.0240,135.55
1_prime1092,149.70,0.726720,0.0240,135.57
1_prime1092,149.72,0.726693,0.0240,135.59
1_prime1092,149.74,0.726638,0.0240,135.61
1_prime1092,149.76,0.727793,0.0241,135.63
1_prime1092,149.78,0.727435,0.0241,135.65
1_prime1092,149.80,0.725423,0.0240,135.68
1_prime1092,149.82,0.725517,0.0240,135.70
1_prime1092,149.84,0.726133,0.0240,135.72
1_prime1092,149.86,0.726436,0.0240,135.74
1_prime1092,149.88,0.727006,0.0240,135.76
1_prime1092,149.90,0.725813,0.0240,135.78
1_prime1092,149.93,0.725902,0.0240,135.80
1_prime1092,149.95,0.726831,0.0240,135.82
1_prime1092,149.97,0.727905,0.0241,135.84
1_prime1092,149.99,0.728608,0.0241,135.86
1_prime1092,150.01,0.726161,0.0240,135.88
1_prime1092,150.03,0.727520,0.0241,135.90
1_prime1092,150.05,0.728235,0.0241,135.93
1_prime1092,150.07,0.726432,0.0240,135.95
1_prime1092,150.09,0.727093,0.0240,135.97
1_prime1092,150.11,0.726189,0.0240,135.99
1_prime1092,150.13,0.728157,0.0241,136.01
1_prime1092,150.15,0.727430,0.0241,136.03
1_prime1092,150.18,0.728087,0.0241,136.05
1_prime1092,150.20,0.726284,0.0240,136.07
1_prime1092,150.22,0.727512,0.0241,136.09
1_prime1092,150.24,0.728574,0.0241,136.11
1_prime1092,150.26,0.728216,0.0241,136.13
1_prime1092,150.28,0.728622,0.0241,136.15
1_prime1092,150.30,0.677570,0.0224,136.18
1_prime1092,150.32,0.698043,0.0231,136.20
1_prime1092,150.34,0.703433,0.0233,136.22
1_prime1092,150.36,0.701497,0.0232,136.24
1_prime1092,150.38,0.702064,0.0232,136.26
1_prime1092,150.40,0.702167,0.0232,136.28
1_prime1092,150.43,0.707560,0.0234,136.30
1_prime1092,150.45,0.708323,0.0234,136.32
1_prime1092,150.47,0.708772,0.0234,136.34
1_prime1092,150.49,0.708959,0.0234,136.36
1_prime1092,150.51,0.708375,0.0234,136.38
1_prime1092,150.53,0.713052,0.0236,136.40
1_prime1092,150.55,0.709678,0.0235,136.43
1_prime1092,150.57,0.710951,0.0235,136.45
1_prime1092,150.59,0.710456,0.0235,136.47
1_prime1092,150.61,0.712635,0.0236,136.49
1_prime1092,150.63,0.709961,0.0235,136.51
1_prime1092,150.65,0.713259,0.0236,136.53
1_prime1092,150.68,0.710837,0.0235,136.55
1_prime1092,150.70,0.710826,0.0235,136.57
1_prime1092,150.72,0.712780,0.0236,136.59
1_prime1092,150.74,0.710113,0.0235,136.61
1_prime1092,150.76,0.710478,0.0235,136.63
1_prime1092,150.78,0.713898,0.0236,136.65
1_prime1092,150.80,0.714097,0.0236,136.68
1_prime1092,150.82,0.712749,0.0236,136.70
1_prime1092,150.84,0.712864,0.0236,136.72
1_prime1092,150.86,0.713335,0.0236,136.74
1_prime1092,150.88,0.713405,0.0236,136.76
1_prime1092,150.90,0.712727,0.0236,136.78
1_prime1092,150.93,0.714899,0.0236,136.80
1_prime1092,150.95,0.712621,0.0236,136.82
1_prime1092,150.97,0.716542,0.0237,136.84
1_prime1092,150.99,0.713552,0.0236,136.86
1_prime1092,151.01,0.714126,0.0236,136.88
1_prime1092,151.03,0.715939,0.0237,136.90
1_prime1092,151.05,0.712534,0.0236,136.93
1_prime1092,151.07,0.714375,0.0236,136.95
1_prime1092,151.09,0.713867,0.0236,136.97
1_prime1092,151.11,0.714449,0.0236,136.99
1_prime1092,151.13,0.715782,0.0237,137.01
1_prime1092,151.15,0.713715,0.0236,137.03
1_prime1092,151.18,0.714665,0.0236,137.05
1_prime1092,151.20,0.714428,0.0236,137.07
1_prime1092,151.22,0.714810,0.0236,137.09
1_prime1092,151.24,0.715066,0.0237,137.11
1_prime1092,151.26,0.714315,0.0236,137.13
1_prime1092,151.28,0.713507,0.0236,137.15
1_prime1092,151.30,0.713735,0.0236,137.18
1_prime1092,151.32,0.717441,0.0237,137.20
1_prime1092,151.34,0.719211,0.0238,137.22
1_prime1092,151.36,0.717170,0.0237,137.24
1_prime1092,151.38,0.717720,0.0237,137.26
1_prime1092,151.40,0.718469,0.0238,137.28
1_prime1092,151.43,0.717670,0.0237,137.30
1_prime1092,151.45,0.719460,0.0238,137.32
1_prime1092,151.47,0.717101,0.0237,137.34
1_prime1092,151.49,0.718808,0.0238,137.36
1_prime1092,151.51,0.718907,0.0238,137.38
1_prime1092,151.53,0.718411,0.0238,137.40
1_prime1092,151.55,0.719184,0.0238,137.43
1_prime1092,151.57,0.718723,0.0238,137.45
1_prime1092,151.59,0.720036,0.0238,137.47
1_prime1092,151.61,0.717211,0.0237,137.49
1_prime1092,151.63,0.718448,0.0238,137.51
1_prime1092,151.65,0.719102,0.0238,137.53
1_prime1092,151.68,0.716784,0.0237,137.55
1_prime1092,151.70,0.721026,0.0238,137.57
1_prime1092,151.72,0.718648,0.0238,137.59
1_prime1092,151.74,0.718720,0.0238,137.61
1_prime1092,151.76,0.721168,0.0239,137.63
1_prime1092,151.78,0.718616,0.0238,137.65
1_prime1092,151.80,0.721001,0.0238,137.68
1_prime1092,151.82,0.719194,0.0238,137.70
1_prime1092,151.84,0.719118,0.0238,137.72
1_prime1092,151.86,0.720718,0.0238,137.74
1_prime1092,151.88,0.722149,0.0239,137.76
1_prime1092,151.90,0.721364,0.0239,137.78
1_prime1092,151.93,0.721247,0.0239,137.80
1_prime1092,151.95,0.720199,0.0238,137.82
1_prime1092,151.97,0.721000,0.0238,137.84
1_prime1092,151.99,0.719893,0.0238,137.86
1_prime1092,152.01,0.721063,0.0239,137.88
1_prime1092,152.03,0.721761,0.0239,137.90
1_prime1092,152.05,0.721559,0.0239,137.93
1_prime1092,152.07,0.720695,0.0238,137.95
1_prime1092,152.09,0.721204,0.0239,137.97
1_prime1092,152.11,0.722484,0.0239,137.99
1_prime1092,152.13,0.719893,0.0238,138.01
1_prime1092,152.15,0.722619,0.0239,138.03
1_prime1092,152.18,0.721791,0.0239,138.05
1_prime1092,152.20,0.721488,0.0239,138.07
1_prime1092,152.22,0.719448,0.0238,138.09
1_prime1092,152.24,0.722551,0.0239,138.11
1_prime1092,152.26,0.722190,0.0239,138.13
1_prime1092,152.28,0.724786,0.0240,138.15
1_prime1092,152.30,0.723692,0.0239,138.18
1_prime1092,152.32,0.724041,0.0239,138.20
1_prime1092,152.34,0.723256,0.0239,138.22
1_prime1092,152.36,0.723433,0.0239,138.24
1_prime1092,152.38,0.724078,0.0239,138.26
1_prime1092,152.40,0.723911,0.0239,138.28
1_prime1092,152.43,0.724963,0.0240,138.30
1_prime1092,152.45,0.725319,0.0240,138.32
1_prime1092,152.47,0.724548,0.0240,138.34
1_prime1092,152.49,0.722550,0.0239,138.36
1_prime1092,152.51,0.725606,0.0240,138.38
1_prime1092,152.53,0.725035,0.0240,138.40
1_prime1092,152.55,0.723924,0.0239,138.43
1_prime1092,152.57,0.724118,0.0240,138.45
1_prime1092,152.59,0.726173,0.0240,138.47
1_prime1092,152.61,0.724473,0.0240,138.49
1_prime1092,152.63,0.726393,0.0240,138.51
1_prime1092,152.65,0.723959,0.0239,138.53
1_prime1092,152.68,0.727772,0.0241,138.55
1_prime1092,152.70,0.726954,0.0240,138.57
1_prime1092,152.72,0.726515,0.0240,138.59
1_prime1092,152.74,0.725879,0.0240,138.61
1_prime1092,152.76,0.724090,0.0240,138.63
1_prime1092,152.78,0.724331,0.0240,138.65
1_prime1092,152.80,0.724579,0.0240,138.68
1_prime1092,152.82,0.725644,0.0240,138.70
1_prime1092,152.84,0.726008,0.0240,138.72
1_prime1092,152.86,0.725414,0.0240,138.74
1_prime1092,152.88,0.724389,0.0240,138.76
1_prime1092,152.90,0.728050,0.0241,138.78
1_prime1092,152.93,0.727261,0.0241,138.80
1_prime1092,152.95,0.726025,0.0240,138.82
1_prime1092,152.97,0.726436,0.0240,138.84
1_prime1092,152.99,0.725820,0.0240,138.86
1_prime1092,153.01,0.727280,0.0241,138.88
1_prime1092,153.03,0.727788,0.0241,138.90
1_prime1092,153.05,0.723992,0.0239,138.93
1_prime1092,153.07,0.725641,0.0240,138.95
1_prime1092,153.09,0.726871,0.0240,138.97
1_prime1092,153.11,0.728318,0.0241,138.99
1_prime1092,153.13,0.724689,0.0240,139.01
1_prime1092,153.15,0.725530,0.0240,139.03
1_prime1092,153.18,0.726473,0.0240,139.05
1_prime1092,153.20,0.726277,0.0240,139.07
1_prime1092,153.22,0.726968,0.0240,139.09
1_prime1092,153.24,0.728583,0.0241,139.11
1_prime1092,153.26,0.729410,0.0241,139.13
1_prime1092,153.28,0.726756,0.0240,139.15
1_prime1092,153.30,0.728290,0.0241,139.18
1_prime1092,153.32,0.730005,0.0241,139.20
1_prime1092,153.34,0.727252,0.0241,139.22
1_prime1092,153.36,0.728564,0.0241,139.24
1_prime1092,153.38,0.727763,0.0241,139.26
1_prime1092,153.40,0.727927,0.0241,139.28
1_prime1092,153.43,0.727486,0.0241,139.30
1_prime1092,153.45,0.731919,0.0242,139.32
1_prime1092,153.47,0.729582,0.0241,139.34
1_prime1092,153.49,0.727352,0.0241,139.36
1_prime1092,153.51,0.728657,0.0241,139.38
1_prime1092,153.53,0.729126,0.0241,139.40
1_prime1092,153.55,0.728355,0.0241,139.43
1_prime1092,153.57,0.729929,0.0241,139.45
1_prime1092,153.59,0.727913,0.0241,139.47
1_prime1092,153.61,0.727246,0.0241,139.49
1_prime1092,153.63,0.729178,0.0241,139.51
1_prime1092,153.65,0.728501,0.0241,139.53
1_prime1092,153.68,0.727537,0.0241,139.55
1_prime1092,153.70,0.727339,0.0241,139.57
1_prime1092,153.72,0.728790,0.0241,139.59
1_prime1092,153.74,0.727999,0.0241,139.61
1_prime1092,153.76,0.727659,0.0241,139.63
1_prime1092,153.78,0.729002,0.0241,139.65
1_prime1092,153.80,0.729580,0.0241,139.68
1_prime1092,153.82,0.728545,0.0241,139.70
1_prime1092,153.84,0.729901,0.0241,139.72
1_prime1092,153.86,0.727529,0.0241,139.74
1_prime1092,153.88,0.726701,0.0240,139.76
1_prime1092,153.90,0.728822,0.0241,139.78
1_prime1092,153.93,0.728213,0.0241,139.80
1_prime1092,153.95,0.729424,0.0241,139.82
1_prime1092,153.97,0.729725,0.0241,139.84
1_prime1092,153.99,0.728881,0.0241,139.86
1_prime1092,154.01,0.729212,0.0241,139.88
1_prime1092,154.03,0.730445,0.0242,139.90
1_prime1092,154.05,0.728658,0.0241,139.93
1_prime1092,154.07,0.728804,0.0241,139.95
1_prime1092,154.09,0.731481,0.0242,139.97
1_prime1092,154.11,0.727984,0.0241,139.99
1_prime1092,154.13,0.729346,0.0241,140.01
1_prime1092,154.15,0.729526,0.0241,140.03
1_prime1092,154.18,0.730285,0.0242,140.05
1_prime1092,154.20,0.730271,0.0242,140.07
1_prime1092,154.22,0.729997,0.0241,140.09
1_prime1092,154.24,0.730174,0.0242,140.11
1_prime1092,154.26,0.730975,0.0242,140.13
1_prime1092,154.28,0.729052,0.0241,140.15
1_prime1092,154.30,0.728724,0.0241,140.18
1_prime1092,154.32,0.729516,0.0241,140.20
1_prime1092,154.34,0.730322,0.0242,140.22
1_prime1092,154.36,0.729894,0.0241,140.24
1_prime1092,154.38,0.729273,0.0241,140.26
1_prime1092,154.40,0.729515,0.0241,140.28
1_prime1092,154.43,0.729011,0.0241,140.30
1_prime1092,154.45,0.730781,0.0242,140.32
1_prime1092,154.47,0.731656,0.0242,140.34
1_prime1092,154.49,0.730400,0.0242,140.36
1_prime1092,154.51,0.731028,0.0242,140.38
1_prime1092,154.53,0.728473,0.0241,140.40
1_prime1092,154.55,0.728016,0.0241,140.43
1_prime1092,154.57,0.730684,0.0242,140.45
1_prime1092,154.59,0.729464,0.0241,140.47
1_prime1092,154.61,0.726988,0.0240,140.49
1_prime1092,154.63,0.728634,0.0241,140.51
1_prime1092,154.65,0.729939,0.0241,140.53
1_prime1092,154.68,0.730850,0.0242,140.55
1_prime1092,154.70,0.730309,0.0242,140.57
1_prime1092,154.72,0.732586,0.0242,140.59
1_prime1092,154.74,0.729916,0.0241,140.61
1_prime1092,154.76,0.731492,0.0242,140.63
1_prime1092,154.78,0.731233,0.0242,140.65
1_prime1092,154.80,0.730075,0.0241,140.68
1_prime1092,154.82,0.732352,0.0242,140.70
1_prime1092,154.84,0.730875,0.0242,140.72
1_prime1092,154.86,0.731487,0.0242,140.74
1_prime1092,154.88,0.731351,0.0242,140.76
1_prime1092,154.90,0.730982,0.0242,140.78
1_prime1092,154.93,0.731078,0.0242,140.80
1_prime1092,154.95,0.730900,0.0242,140.82
1_prime1092,154.97,0.731830,0.0242,140.84
1_prime1092,154.99,0.732850,0.0242,140.86
1_prime1092,155.01,0.730326,0.0242,140.88
1_prime1092,155.03,0.732515,0.0242,140.90
1_prime1092,155.05,0.730599,0.0242,140.93
1_prime1092,155.07,0.731917,0.0242,140.95
1_prime1092,155.09,0.731798,0.0242,140.97
1_prime1092,155.11,0.731517,0.0242,140.99
1_prime1092,155.13,0.732077,0.0242,141.01
1_prime1092,155.15,0.732503,0.0242,141.03
1_prime1092,155.18,0.730834,0.0242,141.05
1_prime1092,155.20,0.734350,0.0243,141.07
1_prime1092,155.22,0.730826,0.0242,141.09
1_prime1092,155.24,0.730706,0.0242,141.11
1_prime1092,155.26,0.731390,0.0242,141.13
1_prime1092,155.28,0.732872,0.0242,141.15
1_prime1092,155.30,0.732503,0.0242,141.18
1_prime1092,155.32,0.731568,0.0242,141.20
1_prime1092,155.34,0.733102,0.0242,141.22
1_prime1092,155.36,0.730253,0.0242,141.24
1_prime1092,155.38,0.732766,0.0242,141.26
1_prime1092,155.40,0.731756,0.0242,141.28
1_prime1092,155.43,0.730091,0.0241,141.30
1_prime1092,155.45,0.732304,0.0242,141.32
1_prime1092,155.47,0.730683,0.0242,141.34
1_prime1092,155.49,0.730861,0.0242,141.36
1_prime1092,155.51,0.731591,0.0242,141.38
1_prime1092,155.53,0.731037,0.0242,141.40
1_prime1092,155.55,0.731365,0.0242,141.43
1_prime1092,155.57,0.731593,0.0242,141.45
1_prime1092,155.59,0.729982,0.0241,141.47
1_prime1092,155.61,0.730720,0.0242,141.49
1_prime1092,155.63,0.730060,0.0241,141.51
1_prime1092,155.65,0.732193,0.0242,141.53
1_prime1092,155.68,0.731450,0.0242,141.55
1_prime1092,155.70,0.732496,0.0242,141.57
1_prime1092,155.72,0.731002,0.0242,141.59
1_prime1092,155.74,0.732366,0.0242,141.61
1_prime1092,155.76,0.733356,0.0243,141.63
1_prime1092,155.78,0.733502,0.0243,141.65
1_prime1092,155.80,0.732760,0.0242,141.68
1_prime1092,155.82,0.731810,0.0242,141.70
1_prime1092,155.84,0.732127,0.0242,141.72
1_prime1092,155.86,0.729754,0.0241,141.74
1_prime1092,155.88,0.734228,0.0243,141.76
1_prime1092,155.90,0.730910,0.0242,141.78
1_prime1092,155.93,0.734678,0.0243,141.80
1_prime1092,155.95,0.731567,0.0242,141.82
1_prime1092,155.97,0.732513,0.0242,141.84
